id,city,province,country,zipCode,type,hasAirCondition,hasGarden,hasPool,isCloseToBeach,dailyPrice,currency,roomsNumber
P0Fk5,city53,province21,Russia,ecj8q,bungalow,true,true,false,false,79.57,$,1
Wwxzu,city21,province3,China,dLRsP,Deluxe,true,true,true,true,71.62,$,2
RfVME,city50,province94,South Africa,jS0C7,Villa,true,true,true,false,77.97,$,3
WxIJ9,city81,province43,country,3WGqu,Single Floor,true,true,false,false,11.96,$,3
4XfJn,city9,province13,India,Og7aq,bungalow,false,true,false,false,51.47,$,1
WepsI,city26,province79,Egypt,BQLNB,bungalow,false,true,true,true,75.34,$,3
o9EQJ,city33,province77,UK,caceJ,Deluxe,true,false,true,false,13.59,$,0
CU9Z4,city47,province70,France,S0dpG,Villa,false,true,false,false,70.78,$,1
24njJ,city7,province76,Thailand,vCP5v,Single Floor,false,true,true,false,61.51,$,0
jNN8y,city68,province56,Russia,7yEqS,bungalow,true,true,true,false,1.98,$,1
oJAnU,city55,province82,China,DLHOT,bungalow,true,false,true,false,29.18,$,3
wYBoI,city95,province93,South Africa,YxS7f,Deluxe,false,true,false,true,69.2,$,3
iKmoM,city67,province42,country,2A1TH,Villa,true,true,true,true,49.59,$,2
IVVDv,city45,province23,India,yrVQ3,Single Floor,true,true,false,true,86.91,$,1
z4cOe,city0,province44,Egypt,5t3UV,bungalow,true,false,false,false,44.66,$,0
I9ibH,city15,province0,UK,PN1Jn,bungalow,false,true,false,false,34.16,$,1
zLeKc,city86,province16,France,HfDn0,Deluxe,true,false,false,true,71.32,$,3
yz98m,city36,province58,Thailand,BSRMZ,Villa,true,true,true,true,56.86,$,3
TyQAM,city44,province37,Russia,OfMjI,Single Floor,false,false,false,false,48.29,$,1
Z6f1e,city26,province20,China,dbg0o,bungalow,false,false,true,false,28.73,$,2
13HQ2,city80,province23,South Africa,0AlpY,bungalow,true,false,true,false,17.46,$,2
Vodzm,city68,province27,country,awo9t,Deluxe,false,false,true,true,83.76,$,3
KvL0l,city68,province2,India,KeEaO,Villa,true,false,true,true,63.54,$,1
5eTKi,city68,province70,Egypt,O5L5i,Single Floor,true,true,true,true,47.93,$,1
M9Zb4,city12,province47,UK,PIgGZ,bungalow,false,true,true,false,25.87,$,3
OwcD4,city6,province25,France,zAJE0,bungalow,true,false,true,true,15.68,$,3
naOv7,city61,province28,Thailand,s30EG,Deluxe,false,true,false,false,0.89,$,3
hf83B,city16,province66,Russia,ZVF8F,Villa,true,true,false,false,19.3,$,0
GIlAp,city70,province53,China,QoKTP,Single Floor,true,true,false,true,72.88,$,0
X59zM,city36,province94,South Africa,UqKrA,bungalow,false,false,false,true,79.91,$,3
n1A0R,city26,province19,country,4AgLm,bungalow,true,true,false,false,73.91,$,1
hlrmg,city72,province26,India,HOvLo,Deluxe,true,true,true,true,25.43,$,1
b4yNO,city33,province40,Egypt,GhzzI,Villa,false,false,false,true,62.0,$,2
UkddS,city16,province48,UK,ijlMi,Single Floor,true,true,false,false,27.47,$,3
fMijv,city90,province0,France,fo8ek,bungalow,true,false,true,false,79.4,$,2
HscEi,city46,province3,Thailand,ByzKW,bungalow,true,false,false,true,38.2,$,2
A98Rd,city38,province80,Russia,KJchU,Deluxe,true,true,false,false,75.9,$,3
W4CHY,city16,province90,China,YRC7v,Villa,true,false,false,true,86.3,$,2
I7TDv,city60,province46,South Africa,L3rja,Single Floor,false,true,true,false,26.25,$,3
gVoDh,city44,province12,country,WUBrW,bungalow,true,false,true,false,72.57,$,3
5NcxL,city48,province63,India,5pgsg,bungalow,false,true,true,false,6.06,$,0
b7s34,city11,province65,Egypt,tCJDr,Deluxe,true,false,false,true,79.63,$,0
0VRSF,city70,province88,UK,Iwtri,Villa,false,false,false,true,9.35,$,0
SVSMa,city29,province64,France,5ak3E,Single Floor,false,true,false,false,85.66,$,3
57WcU,city59,province69,Thailand,EK9K4,bungalow,true,true,true,true,91.24,$,3
VIaWT,city8,province50,Russia,spTG0,bungalow,false,true,true,false,91.45,$,2
aO9lM,city89,province65,China,puvRz,Deluxe,false,true,false,true,16.29,$,0
7Hq40,city89,province78,South Africa,8nxfN,Villa,false,true,false,true,56.92,$,1
9Llhv,city95,province30,country,0xjDY,Single Floor,true,true,true,false,54.78,$,0
FpqhV,city97,province10,India,573HP,bungalow,true,true,true,false,68.82,$,0
NRPIq,city65,province94,Egypt,9BR90,bungalow,false,false,true,false,2.88,$,1
RJLue,city98,province13,UK,ngLiQ,Deluxe,false,true,false,true,42.75,$,3
j2y9u,city16,province21,France,xNnCR,Villa,false,true,true,true,40.18,$,3
RZAcF,city49,province80,Thailand,2fqUW,Single Floor,true,false,false,false,13.7,$,1
Dpq4I,city18,province80,Russia,IT2aS,bungalow,true,true,false,false,98.57,$,3
yYDbs,city29,province87,China,6TsKC,bungalow,true,true,false,false,50.96,$,3
B0PsK,city6,province81,South Africa,VjLq9,Deluxe,false,false,false,true,68.23,$,2
eHUGK,city49,province1,country,FvyCP,Villa,false,true,false,false,59.25,$,3
UONs8,city17,province65,India,VDibQ,Single Floor,false,false,false,false,96.08,$,1
sM8xV,city56,province77,Egypt,wuTPY,bungalow,false,false,true,true,84.69,$,3
Gkduc,city30,province71,UK,V539z,bungalow,true,false,false,true,27.69,$,0
OpHqB,city4,province16,France,NSTR7,Deluxe,true,true,false,true,47.88,$,2
fgwKD,city58,province68,Thailand,XuhxY,Villa,true,false,false,false,27.35,$,3
GMDsm,city82,province81,Russia,wdeIM,Single Floor,false,false,true,true,62.1,$,0
uthsN,city77,province44,China,6ZGno,bungalow,true,true,true,true,18.17,$,3
dOqfS,city67,province8,South Africa,bxmak,bungalow,true,true,true,false,33.97,$,0
m2AsN,city6,province28,country,oGTQ7,Deluxe,true,true,true,false,37.1,$,2
IHn4o,city90,province2,India,00oIe,Villa,true,true,false,true,88.39,$,3
pTaKi,city18,province62,Egypt,Cr1XL,Single Floor,true,false,true,false,80.19,$,3
G0STi,city17,province19,UK,iwORW,bungalow,true,true,true,false,50.96,$,3
EmybU,city30,province80,France,yOWdO,bungalow,false,false,false,true,87.73,$,2
gsBfn,city26,province8,Thailand,8gBKD,Deluxe,true,true,true,true,93.12,$,1
9NPM0,city14,province90,Russia,ocnOQ,Villa,true,true,false,true,17.22,$,1
ceWdU,city97,province29,China,ueU4N,Single Floor,false,false,false,true,91.72,$,2
kpAAp,city26,province95,South Africa,Q3NV2,bungalow,true,false,true,false,87.56,$,1
BLSIc,city18,province4,country,HxLUG,bungalow,false,false,false,true,13.88,$,1
skf1N,city87,province30,India,PMseu,Deluxe,false,true,true,true,69.79,$,0
3WacS,city94,province74,Egypt,o4aIe,Villa,false,false,true,true,10.17,$,3
WijM9,city94,province79,UK,RVlOi,Single Floor,false,false,false,true,45.89,$,3
vDgb6,city34,province33,France,78i6b,bungalow,false,true,false,true,11.61,$,3
zx8Zw,city9,province38,Thailand,87yRx,bungalow,true,true,true,true,77.41,$,0
0UkN6,city95,province87,Russia,kcTW1,Deluxe,true,true,true,true,18.47,$,0
fDcwg,city66,province36,China,OwV3J,Villa,true,false,false,true,61.57,$,0
EuJZo,city57,province96,South Africa,bO4dX,Single Floor,false,true,false,false,12.49,$,2
Rg9df,city36,province22,country,rfbSe,bungalow,false,false,false,true,31.66,$,0
SQkQ2,city28,province14,India,Jo1mV,bungalow,true,false,false,false,14.74,$,2
ZNx97,city55,province10,Egypt,g3aDJ,Deluxe,true,false,false,false,29.19,$,3
KTe2T,city75,province28,UK,6rTg2,Villa,true,false,false,false,44.12,$,0
QXJ1C,city19,province82,France,5YBBk,Single Floor,false,false,true,false,10.81,$,3
WUb5l,city57,province45,Thailand,B3Scj,bungalow,false,true,true,false,66.34,$,1
XhPSU,city79,province41,Russia,eXUrp,bungalow,true,false,false,false,53.28,$,2
dVWmF,city52,province88,China,msmHg,Deluxe,false,true,false,false,41.4,$,3
E0rS1,city21,province46,South Africa,gnVd4,Villa,true,true,false,false,2.85,$,1
c57Ow,city81,province43,country,yqkw6,Single Floor,true,true,false,true,7.79,$,3
7nsWW,city51,province22,India,gpVAb,bungalow,true,true,false,false,43.94,$,0
Erv6G,city14,province54,Egypt,nlMnO,bungalow,false,false,false,false,51.72,$,1
pA3wB,city70,province89,UK,0mv2k,Deluxe,true,false,false,false,88.79,$,0
Vow19,city65,province51,France,hHnpM,Villa,false,false,false,false,4.9,$,0
IvHVm,city33,province86,Thailand,orfmc,Single Floor,true,false,true,false,96.89,$,1
m0XhK,city68,province54,Russia,9BRdB,bungalow,false,false,true,false,44.07,$,1
m7OIO,city30,province88,China,NAIXn,bungalow,true,true,false,false,23.21,$,1
7rMcb,city77,province55,South Africa,gfY83,Deluxe,false,false,false,true,28.89,$,2
4NZHn,city96,province73,country,IKHst,Villa,false,true,true,false,52.12,$,0
aXVjd,city49,province42,India,P5jxH,Single Floor,true,true,true,true,87.56,$,3
yKbBl,city62,province27,Egypt,qe1pr,bungalow,true,false,true,false,21.97,$,0
f1J3p,city12,province34,UK,jPnGM,bungalow,true,false,false,false,70.14,$,1
8czA0,city44,province73,France,6Omgd,Deluxe,false,false,false,false,61.19,$,3
2wvMf,city3,province73,Thailand,C5STd,Villa,true,true,true,true,88.89,$,0
dWWxL,city58,province8,Russia,iscx3,Single Floor,false,false,true,false,41.51,$,2
NhF7i,city5,province87,China,M6fl4,bungalow,false,true,true,false,69.17,$,1
xMzWC,city86,province36,South Africa,UmdLT,bungalow,true,false,true,false,56.5,$,3
2OViP,city77,province37,country,msa86,Deluxe,false,false,true,true,83.74,$,0
HcjzQ,city86,province7,India,lE1mG,Villa,true,true,true,false,8.24,$,2
KPnRt,city66,province56,Egypt,IzCYD,Single Floor,false,true,false,true,24.56,$,0
blvNW,city95,province72,UK,c1OHE,bungalow,false,true,false,false,4.71,$,2
e3Irt,city73,province79,France,2aDiW,bungalow,true,false,true,true,44.27,$,3
2vfO0,city15,province59,Thailand,6atLS,Deluxe,true,true,true,false,63.83,$,0
0Viqa,city8,province62,Russia,w7hn6,Villa,true,true,false,false,51.4,$,3
PfwvY,city54,province45,China,QCOiE,Single Floor,false,false,true,false,88.02,$,2
xP9fe,city42,province47,South Africa,Mc0XM,bungalow,true,false,false,false,65.17,$,0
8OiOU,city51,province89,country,7jBRk,bungalow,true,false,false,true,22.75,$,2
uE1HZ,city26,province89,India,961tj,Deluxe,true,false,true,false,58.63,$,2
7c09q,city98,province73,Egypt,ZcjjV,Villa,false,true,true,true,7.09,$,2
XFYJG,city33,province77,UK,vuUMt,Single Floor,true,false,true,false,7.97,$,1
4h3z6,city62,province13,France,7NIYt,bungalow,true,false,false,true,64.91,$,0
2i6JX,city32,province41,Thailand,HCaGk,bungalow,true,true,true,true,14.83,$,3
GAtgB,city75,province41,Russia,SAhQs,Deluxe,true,false,false,false,49.28,$,3
Fn3gz,city10,province11,China,rOUfY,Villa,false,true,true,true,41.16,$,1
9MPe6,city0,province15,South Africa,ZtnYn,Single Floor,true,true,true,false,90.37,$,0
Iwm7l,city62,province57,country,1tNjC,bungalow,true,true,false,false,8.35,$,2
Z1w5T,city2,province19,India,75cXp,bungalow,false,true,true,true,47.26,$,1
oYSCu,city82,province18,Egypt,r3Wcl,Deluxe,false,false,false,true,0.16,$,3
jJoru,city32,province80,UK,Uoq28,Villa,true,true,true,false,58.18,$,1
hjsw9,city22,province91,France,ibEiU,Single Floor,false,false,false,true,31.45,$,1
FycAw,city17,province37,Thailand,7imjv,bungalow,true,false,true,true,43.23,$,1
2FH6W,city22,province70,Russia,hlmVa,bungalow,false,true,true,true,81.84,$,3
vvXyC,city82,province33,China,15EDW,Deluxe,false,true,false,false,88.91,$,2
x8xpn,city38,province77,South Africa,7Q5QW,Villa,true,true,false,true,36.24,$,0
NEvMO,city23,province17,country,rDJoe,Single Floor,false,false,true,true,20.31,$,3
Sa4mR,city63,province45,India,RERyh,bungalow,false,true,false,true,75.77,$,2
JRAdL,city60,province27,Egypt,Y8jwp,bungalow,false,true,false,true,85.34,$,2
I0aEd,city5,province37,UK,fFdT1,Deluxe,true,false,false,false,4.16,$,3
dkKpk,city87,province61,France,WHMlF,Villa,true,false,true,true,7.44,$,3
FojfX,city34,province74,Thailand,VLTaI,Single Floor,false,true,true,true,46.07,$,2
dc3m3,city5,province64,Russia,sxhs7,bungalow,true,true,true,false,79.46,$,3
UH9CO,city16,province12,China,siLDY,bungalow,true,false,false,true,24.36,$,2
l12e7,city34,province9,South Africa,Z2Yk6,Deluxe,true,false,false,false,70.75,$,1
QWmDK,city68,province25,country,d9gec,Villa,true,true,true,false,9.62,$,0
IJwON,city42,province28,India,xFlrZ,Single Floor,false,true,false,true,42.39,$,0
OMGup,city78,province62,Egypt,6uQMw,bungalow,true,true,true,true,99.96,$,2
9vu71,city13,province4,UK,LUJ5N,bungalow,true,true,true,false,81.06,$,1
vFNDV,city8,province91,France,IfEMP,Deluxe,true,true,true,true,90.05,$,3
3RNYA,city50,province18,Thailand,0VL36,Villa,false,false,false,true,48.81,$,1
wtty3,city34,province18,Russia,U4a2s,Single Floor,false,true,true,true,56.48,$,1
ocrhS,city81,province82,China,HkTOn,bungalow,false,true,true,true,72.34,$,2
AajoR,city14,province41,South Africa,XkDiG,bungalow,false,false,true,false,59.91,$,2
kbuvn,city71,province94,country,CVuj6,Deluxe,false,true,false,false,5.6,$,3
jzGWa,city34,province71,India,aoQfo,Villa,true,true,false,false,51.94,$,2
nBROH,city54,province14,Egypt,jq7Ev,Single Floor,true,true,true,true,53.75,$,2
LxQh5,city33,province21,UK,2oGR6,bungalow,false,false,true,true,51.47,$,2
Gdwcs,city32,province50,France,M9khk,bungalow,true,true,false,false,78.62,$,1
vX8kQ,city14,province47,Thailand,A3ijT,Deluxe,true,true,false,false,24.16,$,1
tQV27,city79,province86,Russia,XgqWI,Villa,false,true,false,true,2.27,$,2
BOrsQ,city40,province84,China,uWYKD,Single Floor,false,true,false,true,20.25,$,1
rpKo2,city77,province41,South Africa,RKgkn,bungalow,false,true,true,false,58.01,$,2
z48xb,city33,province98,country,10yHL,bungalow,false,true,false,true,22.25,$,0
UPfMX,city67,province70,India,XcfsC,Deluxe,false,false,true,false,84.22,$,3
3KJj0,city16,province35,Egypt,QiwS0,Villa,false,true,true,true,73.07,$,0
4GGSN,city62,province9,UK,oMxo1,Single Floor,false,false,false,false,25.67,$,2
WRuaL,city52,province58,France,HT8qz,bungalow,false,true,true,false,76.31,$,3
fq2Yx,city34,province50,Thailand,6pjdQ,bungalow,false,true,false,false,40.5,$,3
jzYbd,city15,province54,Russia,EAp8B,Deluxe,false,false,false,false,28.29,$,1
p8T2e,city10,province15,China,cYgnK,Villa,true,true,false,true,45.11,$,0
TleQV,city35,province77,South Africa,2ZROh,Single Floor,true,false,false,true,55.47,$,0
NJH8G,city11,province43,country,zbKhC,bungalow,true,true,true,true,29.21,$,2
M1vOU,city14,province63,India,8EJek,bungalow,true,true,false,false,1.28,$,1
pNeD8,city47,province87,Egypt,fok06,Deluxe,false,true,false,true,8.52,$,1
8hmIR,city3,province15,UK,Sj9sl,Villa,true,false,false,false,45.36,$,1
rUOg6,city86,province15,France,6zCyW,Single Floor,false,false,true,false,74.49,$,0
dJB3r,city35,province0,Thailand,aJlP8,bungalow,false,false,true,true,10.19,$,1
LiWuM,city19,province42,Russia,wd8go,bungalow,false,true,true,false,6.5,$,2
P4wEy,city89,province7,China,ftYTq,Deluxe,true,false,true,false,66.24,$,0
8lEOc,city54,province59,South Africa,o5RwK,Villa,false,false,false,true,93.28,$,1
ZKfg2,city97,province79,country,3MsHs,Single Floor,true,true,true,false,70.84,$,2
Vdpak,city70,province29,India,Y9MGi,bungalow,false,true,true,true,46.84,$,0
oicAg,city31,province68,Egypt,plk9n,bungalow,false,false,false,true,24.81,$,0
Bngzy,city59,province85,UK,sOmsj,Deluxe,true,true,true,false,3.56,$,2
JsnkB,city78,province12,France,go6Ww,Villa,false,false,false,false,4.14,$,1
oy93G,city53,province71,Thailand,69PrP,Single Floor,true,true,false,false,39.74,$,0
iy7X5,city88,province16,Russia,hc6gA,bungalow,true,true,false,true,98.52,$,3
COCfa,city72,province57,China,4WbSD,bungalow,false,true,false,true,94.5,$,0
moFCn,city90,province59,South Africa,Z1XAQ,Deluxe,false,true,false,false,64.43,$,2
Qh2BT,city9,province20,country,QsX5i,Villa,false,true,false,false,91.92,$,3
28W0i,city39,province45,India,mHnID,Single Floor,true,true,false,false,42.36,$,2
UdRhT,city44,province61,Egypt,COqqA,bungalow,true,false,false,true,17.71,$,1
FAEuN,city87,province25,UK,W16DY,bungalow,false,true,false,false,23.68,$,3
tG6Qy,city58,province91,France,z0Blr,Deluxe,false,true,true,true,51.99,$,3
2zVSa,city31,province60,Thailand,WdUCE,Villa,true,false,true,false,64.79,$,1
5hgga,city43,province17,Russia,4Qm4y,Single Floor,false,false,true,false,41.76,$,1
mxCGX,city55,province43,China,mk6ad,bungalow,false,true,true,false,17.77,$,0
hQenF,city1,province26,South Africa,mIQpT,bungalow,false,false,true,false,18.96,$,2
zmDtO,city27,province1,country,tZ5re,Deluxe,true,false,true,false,70.54,$,3
MWYd8,city71,province34,India,VrrNN,Villa,false,false,false,true,71.31,$,1
IIdyF,city90,province14,Egypt,WzzHY,Single Floor,true,true,false,true,91.63,$,3
ftXVs,city30,province26,UK,admYp,bungalow,true,false,false,true,45.64,$,2
kDDGV,city93,province96,France,Wrz6r,bungalow,false,false,false,false,22.89,$,1
d1iqo,city62,province40,Thailand,gfLmi,Deluxe,true,false,true,false,35.24,$,3
X2has,city87,province62,Russia,p7EfA,Villa,false,false,true,false,24.97,$,0
Z7Sqm,city9,province29,China,ZkGZ9,Single Floor,true,false,true,true,25.43,$,0
17Vo0,city71,province3,South Africa,L0OLk,bungalow,true,false,true,true,42.93,$,1
CTPFA,city70,province81,country,opezN,bungalow,false,true,true,true,83.62,$,2
2NSnX,city36,province43,India,Y61QH,Deluxe,true,true,false,false,99.36,$,1
zQO3w,city71,province73,Egypt,ypvCX,Villa,true,true,false,true,64.88,$,0
zR9si,city50,province59,UK,iRidT,Single Floor,false,true,false,true,75.64,$,2
6QiXh,city4,province95,France,Znl5R,bungalow,false,true,false,true,33.75,$,0
BVXwK,city91,province6,Thailand,adcDm,bungalow,true,false,true,false,86.72,$,0
XAzAF,city53,province63,Russia,gz3J6,Deluxe,true,true,false,true,92.89,$,2
MV5Br,city5,province28,China,4jJ6t,Villa,false,true,true,false,97.69,$,0
3sjzQ,city48,province1,South Africa,JDdwf,Single Floor,false,true,true,false,74.98,$,2
Gmlre,city39,province27,country,zwOPE,bungalow,false,false,false,false,22.52,$,2
vYiVa,city12,province88,India,G786q,bungalow,true,false,false,false,1.94,$,2
uOo70,city21,province16,Egypt,G3uUe,Deluxe,true,false,true,true,83.87,$,1
Nu8An,city9,province68,UK,QCqqf,Villa,false,false,false,false,79.52,$,3
jMk4V,city16,province55,France,6Cf8W,Single Floor,false,true,true,true,34.53,$,1
9oW82,city31,province7,Thailand,KKKPa,bungalow,true,true,true,false,24.8,$,3
7RvDP,city82,province74,Russia,EitPi,bungalow,true,false,true,false,52.55,$,0
g4RYC,city93,province68,China,7je7l,Deluxe,true,true,false,true,90.41,$,2
gaSCf,city94,province96,South Africa,F1mXy,Villa,true,false,true,true,54.14,$,3
ky3g2,city68,province67,country,wHjNl,Single Floor,false,false,true,true,23.74,$,0
FgMg8,city18,province28,India,NWj00,bungalow,true,true,false,false,67.44,$,2
PZ2to,city62,province23,Egypt,iWEWo,bungalow,false,false,false,true,34.54,$,2
lLJB4,city77,province20,UK,8yiea,Deluxe,true,false,true,true,57.98,$,3
afNzs,city25,province89,France,GDj8C,Villa,true,true,true,true,67.16,$,3
K9sDo,city74,province48,Thailand,ait0A,Single Floor,false,true,true,false,25.54,$,2
k1v5k,city50,province11,Russia,y9KJZ,bungalow,false,false,true,true,70.48,$,3
Esmby,city16,province39,China,5ppki,bungalow,false,false,true,false,99.21,$,0
j0TNF,city88,province43,South Africa,IV26U,Deluxe,false,true,false,true,32.59,$,1
x4ZqI,city38,province8,country,BWbti,Villa,true,false,true,true,30.26,$,0
4kszq,city16,province27,India,QyeXa,Single Floor,false,true,true,false,60.64,$,3
VRlhX,city92,province76,Egypt,tuR0w,bungalow,false,false,false,true,59.07,$,2
wIKC8,city86,province62,UK,QBVxf,bungalow,true,false,false,false,55.02,$,1
qzR6j,city83,province85,France,vMaT1,Deluxe,true,false,false,true,54.01,$,1
xvab3,city62,province61,Thailand,TjqtL,Villa,false,true,false,true,3.36,$,2
W8O5f,city80,province33,Russia,u4nNF,Single Floor,true,true,true,false,10.47,$,1
hefIB,city72,province8,China,3Ivw1,bungalow,false,true,false,true,18.23,$,3
Ej5nj,city43,province78,South Africa,iy4al,bungalow,false,true,false,false,85.51,$,2
fIxNu,city81,province93,country,szyqH,Deluxe,false,true,true,false,70.14,$,3
UM08L,city75,province67,India,cJVkU,Villa,true,true,false,true,57.81,$,1
Vms5s,city28,province37,Egypt,kLqvr,Single Floor,true,true,true,true,3.82,$,0
KFV7v,city23,province29,UK,C1dkb,bungalow,false,true,false,true,31.24,$,3
94O37,city18,province75,France,3gQMP,bungalow,true,true,false,false,31.4,$,0
IlvfQ,city1,province10,Thailand,MZKEJ,Deluxe,true,true,true,true,34.55,$,1
